"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(1,5)) []","im(S(1,6)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(2,5)) []","im(S(2,6)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(3,5)) []","im(S(3,6)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []","im(S(4,5)) []","im(S(4,6)) []","im(S(5,1)) []","im(S(5,2)) []","im(S(5,3)) []","im(S(5,4)) []","im(S(5,5)) []","im(S(5,6)) []","im(S(6,1)) []","im(S(6,2)) []","im(S(6,3)) []","im(S(6,4)) []","im(S(6,5)) []","im(S(6,6)) []"
62,0.569850676305625,0.195070716912444,-0.00517265270346661,-0.00550276018426882,-0.0369928629105504,-0.077039992626131,0.195070716912439,0.556321697599934,0.0063892865490034,0.00715313726868636,-0.0431613966036784,-0.00425682836215859,-0.00517265270345765,0.00638928654899943,0.237860094220981,-0.000434798623259774,-0.00834638244672963,-0.00333694051167338,-0.00550276018426568,0.00715313726871048,-0.000434798623260069,0.232498435308008,-0.00658913774198901,-0.00225294572726581,-0.0369928629105542,-0.0431613966037174,-0.00834638244671771,-0.00658913774199043,-0.212918054839863,0.0214226735223464,-0.0770399926261473,-0.00425682836214077,-0.00333694051167315,-0.00225294572726103,0.0214226735223345,-0.0923522067966592
63,0.462555816072164,0.163143209724648,-0.00319900038979878,-0.00454209603775042,-0.0366083745399141,-0.0823238363881284,0.163143209724665,0.450081461070883,0.0058429208631963,0.00572315096078423,-0.0532171256833466,0.0203892154430356,-0.00319900038979595,0.00584292086319277,0.237814932798599,0.000655476348936274,-0.0139623632524612,-0.00241745662764285,-0.00454209603774437,0.0057231509607853,0.000655476348935392,0.238911559262148,-0.00651187738487473,-0.00269328904982798,-0.0366083745398618,-0.0532171256833829,-0.0139623632524545,-0.00651187738487788,-0.0141983593198354,0.00882505830245119,-0.0823238363881471,0.0203892154430501,-0.00241745662764307,-0.00269328904982358,0.00882505830241922,-0.0465616643724168
64,0.270626692769072,0.0979554201453072,-0.00162741822603935,-0.000795930493466588,-0.107357691593622,-0.0902756367711717,0.0979554201453208,0.261321946322398,-0.00164804147279808,0.00297430404355051,-0.0797637996194183,0.115551430141055,-0.00162741822603891,-0.0016480414727935,0.236698218048207,0.0125470717147714,0.00305126473173897,-0.000741103492622523,-0.000795930493464963,0.0029743040435536,0.0125470717147712,0.241952636002279,-0.0168155455345832,-0.00425993232581482,-0.107357691593288,-0.0797637996194569,0.00305126473173864,-0.0168155455345951,0.347808312383472,-0.0159781612395368,-0.090275636771191,0.115551430141136,-0.000741103492624777,-0.00425993232581137,-0.0159781612395533,0.348623357315693
65,-0.00924104316464358,0.0366447677266449,0.00267572472068301,0.00107540859616435,0.0687890812387404,-0.0590038024800649,0.0366447677266413,-0.00854356424964503,-0.00190594161147464,0.0007649094788506,-0.0741531023278,0.034220910991837,0.00267572472068958,-0.00190594161147315,0.270412129245464,0.0124728317043744,0.00197399848343407,0.00262280094797598,0.00107540859615997,0.000764909478855592,0.0124728317043745,0.270987820136401,-0.0038884573118991,-0.00811816989550772,0.0687890812387215,-0.0741531023278009,0.00197399848342944,-0.00388845731190062,0.316165697889624,-0.0747856409236639,-0.0590038024800774,0.034220910991857,0.00262280094797293,-0.00811816989550825,-0.0747856409236264,0.259808360824251
66,-0.367882117657202,-0.0328361723683854,0.000697119837975962,0.000854530456700945,-0.0225295792469397,0.0181381283318146,-0.0328361723684083,-0.345300525942571,-0.00126280119589259,-0.000509992850174365,0.0540104352334446,-0.0493675947945021,0.000697119837964673,-0.00126280119589209,0.267497343881822,0.0103115001915629,6.85681201127429E-05,-0.00488045805048065,0.000854530456699474,-0.000509992850167871,0.0103115001915631,0.27160926772815,-0.00109078814914597,-0.00255498320149735,-0.0225295792470488,0.0540104352333803,6.85681201089051E-05,-0.00109078814914603,-0.131347763371684,-0.357872880698191,0.018138128331809,-0.049367594794458,-0.00488045805048515,-0.0025549832015077,-0.357872880697625,-0.171004053014249
67,-0.640700800532851,-0.0244404947834066,0.000481661676663539,0.000355692930357717,-0.0845071449834145,0.072617712468844,-0.0244404947833994,-0.637400193025175,-0.00050193852028091,0.000286880257660889,0.076730069379447,-0.0762076537229181,0.000481661676661247,-0.000501938520280882,0.270635416145019,0.00741159158967842,-0.00183985902939292,-0.00433662157628418,0.000355692930357484,0.000286880257664001,0.00741159158967854,0.275352532065103,-0.000162293521545789,0.00069706489336436,-0.0845071449833722,0.0767300693794345,-0.00183985902939559,-0.000162293521545808,-0.287288754981114,0.452312112413353,0.0726177124688488,-0.0762076537229085,-0.00433662157629027,0.000697064893364179,0.4523121124134,-0.336147676328388
68,-0.628293803040422,0.109937217908057,0.00139151603610676,-0.000147096965076313,-0.141069828251784,0.0911742095741959,0.109937217908024,-0.572320719829041,0.000410445560933792,0.00331758932382624,0.0562713143501198,-0.114115248093622,0.00139151603611339,0.000410445560933407,0.275746283317983,0.00392794128495554,-0.00370978134731326,-0.00213815362464659,-0.00014709696507647,0.00331758932382038,0.00392794128495559,0.281623275935493,0.000809520204138253,-0.000500961788361391,-0.141069828251703,0.0562713143501116,-0.0037097813473148,0.000809520204137836,-0.402599003876675,0.208198515906497,0.0911742095742081,-0.114115248093688,-0.00213815362464676,-0.00050096178836087,0.208198515906426,-0.470102988824245
69,-0.598870898186321,0.131292776955569,0.00259607392433061,-0.000636600425342643,-0.077853559810748,0.0974139878035047,0.131292776955549,-0.36614354200689,0.00161352789710942,-0.0116308387462091,0.0290664223601446,-0.215212451422418,0.00259607392434236,0.00161352789710855,0.282137127246004,-0.000152166180320203,-0.0055352210722094,-4.47326772043161E-06,-0.000636600425343302,-0.0116308387461682,-0.000152166180320243,0.289391279390299,0.00197976492743595,-0.00146344111614423,-0.0778535598108472,0.029066422360106,-0.00553522107220991,0.00197976492743489,-0.571744445953306,0.152339915566326,0.0974139878035188,-0.215212451422751,-4.47326771823198E-06,-0.00146344111614408,0.152339915566254,-0.644089781990612
70,-0.640217491910124,0.122918369124986,0.00391374997018187,-0.00113005190886602,0.0481768654504677,0.107660416913704,0.122918369124977,-0.632892790468534,0.00333740162296028,-0.0154740669264239,-0.0243561492851275,-0.698202865667437,0.00391374997019482,0.0033374016229587,0.289785668224405,-0.00480949050142298,-0.00730013374329351,0.00265437228084042,-0.0011300519088675,-0.0154740669264209,-0.00480949050142307,0.298430175903162,0.00345750658241994,-0.00226511715162767,0.0481768654504874,-0.0243561492852315,-0.00730013374329306,0.00345750658241791,-0.93893681249487,0.125950128072682,0.107660416913718,-0.698202865666097,0.00265437228084387,-0.00226511715162822,0.125950128072619,-0.835159012334727
71,-0.646382671977117,0.114771407203609,0.00522765476693358,-0.00165125628314552,0.0951936655062906,0.15053427010137,0.114771407203604,-0.789470741708725,0.00596087284629235,-0.0159908736039675,-0.196382568082335,0.214764035473274,0.00522765476694212,0.0059608728462897,0.298770123535651,-0.00988645893656296,-0.0089711205347256,0.00673250476956213,-0.00165125628314813,-0.015990873603969,-0.00988645893656308,0.308603817466949,0.00544091622093282,-0.00297956777827478,0.095193665506295,-0.196382568076108,-0.00897112053472426,0.00544091622092924,-1.21879174427177,0.108019745361421,0.150534270101384,0.214764035473026,0.00673250476956496,-0.00297956777827614,0.108019745361372,-0.688232895292033
72,-0.560384579384439,0.111300707746067,0.00645568904163378,-0.00223262676534054,0.106484655152696,0.294910923806229,0.111300707746064,-0.708200054196086,0.00987390278119402,-0.0160071706734884,0.155800272626315,0.122993693805955,0.00645568904162888,0.009873902781191,0.308655881486822,-0.0149719666350099,-0.0104899113406872,0.0141571614248631,-0.00223262676534462,-0.0160071706734896,-0.01497196663501,0.319402234481796,0.00837437181021265,-0.00362620903356102,0.10648465515271,0.15580027262633,-0.010489911340685,0.00837437181020612,-0.35295590104486,0.0904799257894476,0.294910923806193,0.122993693805978,0.0141571614248548,-0.00362620903356326,0.0904799257894196,-0.311876272204474
73,-0.369464646560823,0.114704154452539,0.00787503294311731,-0.0029301077125574,0.108765866519395,0.137094117405787,0.11470415445254,-0.461448185946381,0.0126179152464045,-0.0156602740201084,0.107877656638767,0.088105695412518,0.00787503294307937,0.0126179152464086,0.317121730989245,-0.0192922608878905,-0.0117598487650918,0.0124117623093223,-0.00293010771256339,-0.0156602740201085,-0.0192922608878908,0.329262278300087,0.0134245826195279,-0.00417931650567472,0.108765866519413,0.10787765663885,-0.0117598487650886,0.0134245826195147,-0.19417604137237,0.0635278542744456,0.13709411740581,0.0881056954125918,0.0124117623093407,-0.00417931650567788,0.063527854274448,-0.164855690350514
74,-0.0789420505251474,0.130248627252403,0.0129978714537317,-0.00386972910019584,0.10962702953042,0.0891582196701625,0.130248627252419,-0.107139405841235,-0.00161259050627355,-0.0149077883736935,0.0903363166961832,0.0726618136184766,0.0129978714535641,-0.00161259050626333,0.319386922582252,-0.0217032822578682,-0.0126218219766879,-0.0226482308748998,-0.00386972910020499,-0.0149077883736925,-0.0217032822578688,0.33506311129572,0.0226896360418965,-0.0045401979247609,0.109627029530446,0.0903363166962523,-0.0126218219766837,0.0226896360418772,-0.209166375600548,0.000284606299264427,0.0891582196701793,0.0726618136185631,-0.0226482308748669,-0.00454019792476487,0.00028460629926964,-0.138492634283797
75,0.289149195297577,0.17183587454472,0.0594186474428523,-0.00543580695815834,0.111372578486656,0.0767680575332244,0.171835874544801,0.309683551379065,-0.0187128577838139,-0.013710889207019,0.0816157262020557,0.0671346911577152,0.0594186474424236,-0.0187128577838233,0.314166825268696,-0.0209288310743775,-0.0128126522016217,-0.0164759665669584,-0.00543580695817363,-0.0137108892070169,-0.0209288310743788,0.333829532781574,-0.0197976964576973,-0.00440433678250424,0.111372578486682,0.0816157262021058,-0.0128126522016161,-0.0197976964576353,-0.251549734498438,-0.11093659563661,0.0767680575332237,0.0671346911577988,-0.0164759665669679,-0.00440433678250847,-0.110936595636761,-0.149148800268099
76,0.653177931970038,0.168119475564046,0.0303022947099187,-0.00887814641565938,0.114743941293139,0.0607439133210186,0.16811947556413,0.696634119092034,-0.0215798442157759,-0.0120495545183534,0.0769547675803498,0.0699154303865472,0.0303022947100127,-0.0215798442157836,0.307762583371849,-0.0160807414900881,-0.0118972673769419,-0.0117913243926951,-0.00887814641569292,-0.0120495545183505,-0.0160807414900904,0.326988700063213,-0.0160422049820417,-0.00257449788156469,0.114743941293166,0.076954767580375,-0.0118972673769342,-0.0160422049820559,-0.300865915067368,-0.0733192095099163,0.0607439133210039,0.0699154303866022,-0.0117913243927051,-0.00257449788156624,-0.0733192095099611,-0.17201027840705
77,0.784753742596758,-0.00559674326376644,0.0144751154111069,0.00641678932072437,0.118283670342203,-0.00917520465067311,-0.00559674326371589,0.818164984505205,-0.0217053439297045,-0.00992379462901581,0.0745770784310766,0.0789138063873087,0.0144751154110911,-0.0217053439297087,0.304837359744799,-0.00721478521613982,-0.00917771398040116,-0.00876808609345329,0.00641678932071023,-0.00992379462901225,-0.00721478521614273,0.320003078554781,-0.00799179156219676,0.00869340148602374,0.118283670342222,0.0745770784310583,-0.00917771398039072,-0.00799179156220147,-0.353134268909374,-0.0157006630860559,-0.00917520465062735,0.0789138063872189,-0.00876808609346135,0.00869340148604166,-0.015700663086105,-0.200080757671121
78,0.423411583750492,-0.0134926837783872,0.00917344591941051,0.00029466041690571,0.104617626934687,-0.122456302047299,-0.0134926837783366,0.42438255170331,-0.0225428264480273,-0.00735459185060787,0.0717477638280715,-0.179092107220212,0.00917344591938913,-0.022542826448031,0.305317185287006,0.00439266236775249,-0.00365961993481327,-0.00649138731656797,0.000294660416904318,-0.00735459185060389,0.00439266236774988,0.316604738403437,-0.00361293949388481,0.0190569712384925,0.104617626934651,0.0717477638279447,-0.00365961993479966,-0.00361293949388649,-0.406062944195527,0.00360327153552752,-0.122456302047301,-0.179092107218424,-0.00649138731657421,0.0190569712384069,0.00360327153546433,-0.231461747453046
79,-0.218992600772668,-0.00590491429993074,0.00631663613808971,-0.00163333020095993,-0.0233086424951456,-0.0858975328804811,-0.00590491429989755,-0.234227590199816,-0.0237197907881171,-0.00438514260180458,0.0400729413755259,-0.129474208986371,0.00631663613807409,-0.0237197907881372,0.30785052685072,0.016059738106855,0.00555769001767285,-0.00452300991217706,-0.00163333020096274,-0.00438514260180035,0.0160597381068538,0.317087393816986,-0.000548205634967138,-0.00672430980269698,-0.0233086424952367,0.0400729413750757,0.00555769001768783,-0.000548205634967651,-0.455958265631195,0.00481183608856974,-0.0858975328805453,-0.129474208986579,-0.00452300991218178,-0.00672430980268818,0.00481183608850835,-0.265762002957996
80,-0.689558268951518,-0.000494671959011126,0.00451119690770913,-0.00268455981675742,-0.0934276051157556,-0.0435993292102835,-0.000494671958989272,-0.694512180289653,0.0166207564574326,-0.00108170693382579,-0.129192702782923,-0.0667119870529586,0.00451119690770047,0.0166207564574231,0.311287739952375,0.0230903955571122,0.0176806051787279,-0.00261086876700102,-0.00268455981676182,-0.00108170693382133,0.0230903955571122,0.320205707495202,0.00204633784212491,-0.0108169829144023,-0.0934276051156595,-0.12919270278212,0.0176806051787386,0.00204633784212496,-0.496926644686417,-0.00435426823293471,-0.0435993292103043,-0.0667119870530365,-0.00261086876700436,-0.0108169829143951,-0.00435426823298001,-0.302859490092145
81,-0.894204867515074,0.00301998023628406,0.00336496907090133,-0.00339523864591941,-0.0435193582716076,-0.0208859883498195,0.00301998023629867,-0.881773204865327,0.00804063500957412,0.00246646176193154,-0.025823529884839,-0.0492913438911193,0.00336496907089865,0.00804063500958171,0.31451940879084,0.0195489495056841,0.0282456588237388,-0.000548591200759382,-0.00339523864592495,0.00246646176193641,0.0195489495056834,0.32414263045687,0.00459626049791612,-0.0123222873536559,-0.0435193582715703,-0.0258235298848392,0.0282456588237432,0.0045962604979166,-0.521596202413045,-0.0233357881172348,-0.0208859883498164,-0.0492913438911376,-0.000548591200761345,-0.0123222873536511,-0.0233357881172475,-0.342179898839795
82,-0.931197317980532,0.00553260857577529,0.0027185996880787,-0.00387477777536283,-0.0136497766777296,-0.00816215533260034,0.00553260857578481,-0.905211149740973,-0.00225205540655913,0.00614817008228598,0.00772141537089995,-0.0448570692311813,0.0027185996880805,-0.00225205540656125,0.315327557840257,0.00608091277819333,0.0326729438751016,0.00191863516554441,-0.00387477777536899,0.00614817008229166,0.00608091277819158,0.324290645834111,0.00749950236687036,-0.0132204698427736,-0.0136497766777165,0.00772141537091355,0.0326729438751098,0.00749950236687141,-0.523472831795713,-0.0575989713440492,-0.00816215533258613,-0.0448570692311745,0.00191863516554393,-0.0132204698427701,-0.0575989713439988,-0.381874711902161
83,-0.884861741453424,0.00771506846299268,0.00249334902719152,-0.00409986522623683,0.000846564029888959,-0.000630905340306962,0.00771506846299828,-0.850758611928403,-0.00623921862368326,0.00983165810108814,0.0187596848155145,-0.0466997673535904,0.00249334902719631,-0.00623921862368541,0.303865822540721,-0.00590483411626011,0.0331122810953285,0.0052279895829492,-0.00409986522624297,0.00983165810109516,-0.00590483411626085,0.252453688630188,0.0115646988228015,-0.0138134000268988,0.000846564029903427,0.0187596848155445,0.0331122810953439,0.0115646988228038,-0.499695661344736,-0.128686412509977,-0.000630905340287822,-0.0466997673535741,0.00522798958295042,-0.0138134000268957,-0.128686412509791,-0.417635327467865
84,-0.799732014672002,0.0101925170135296,0.00265396324100359,-0.00395496687076116,0.00608623977629676,0.00334480533986507,0.010192517013532,-0.762123874892085,-0.00842712499766057,0.0133636230256725,0.0220593502107923,-0.0531137140388366,0.00265396324101006,-0.00842712499766212,0.295376608114505,-0.00965897001455698,0.0334123446547833,0.0102635642223866,-0.00395496687076656,0.0133636230256809,-0.00965897001455667,0.383316732796208,0.0203673493037016,-0.0141288888356082,0.00608623977631412,0.0220593502108275,0.0334123446547879,0.0203673493037097,-0.451385766983478,-0.335480304346527,0.00334480533988521,-0.0531137140388206,0.0102635642223897,-0.014128888835605,-0.335480304346266,-0.441233611539434
85,-0.694721162014431,0.0138899493599968,0.00319957430180801,-0.00321384385605917,0.00181878566070388,0.00288415365917541,0.013889949359996,-0.659552811105812,-0.00985862331315696,0.0165500788522313,0.0193818494886213,-0.0631836271005661,0.00319957430181499,-0.00985862331315814,0.375326631123796,-0.00760759869801237,0.0296547974239616,0.0180284693938652,-0.00321384385606322,0.016550078852239,-0.00760759869801192,0.389328307767254,-0.118379995527371,-0.014105843345225,0.00181878566072764,0.0193818494886523,0.0296547974239529,-0.118379995527359,-0.379199056535499,-0.0621321531811804,0.00288415365919276,-0.0631836271005574,0.0180284693938677,-0.0141058433452214,-0.0621321531815618,-0.439379621952274
86,-0.564910262795302,0.0209914421722491,0.00416441781655868,-0.00150568983085634,-0.0187852799866553,-0.00885629130983547,0.0209914421722428,-0.552953177256833,-0.0107040915625178,0.01896001601606,0.00353423125014885,-0.07155961363579,0.00416441781656515,-0.0107040915625191,0.381604595548199,-0.00343237661630126,0.0179173333376156,0.0182733690383367,-0.00150568983085892,0.0189600160160585,-0.00343237661630112,0.401328708151971,-0.00250250643182305,-0.013601573031305,-0.0187852799866322,0.0035342312501578,0.0179173333376156,-0.00250250643182888,-0.27164590897808,0.0670817104793044,-0.00885629130982816,-0.0715596136357856,0.0182733690383332,-0.0136015730313008,0.0670817104792872,-0.391295101251987
87,-0.366312192704544,0.0381456044324626,0.00562358988340394,0.00166360899761255,-0.0274725641938317,-0.0564697650020999,0.0381456044324247,-0.430936527676519,-0.0104988316771064,0.0170140412451514,-0.0808907625729017,-0.0526189335682301,0.00562358988340902,-0.0104988316771085,0.391105369366989,0.00049031482603214,0.00292013370003988,0.00613258440636186,0.00166360899761086,0.0170140412451369,0.000490314826032022,0.417230531150384,0.00622770452744504,-0.0122075727558711,-0.0274725641938422,-0.0808907625729754,0.00292013370004897,0.00622770452744023,-0.0768752651070341,0.0145107808305219,-0.0564697650021087,-0.0526189335682065,0.00613258440635739,-0.0122075727558669,0.0145107808304398,-0.238707672232058
88,-0.0802283152426182,-0.175294384784842,0.00765791958983614,0.0067473604127309,0.0218131182890454,-0.067491969006907,-0.175294384784703,0.056712378582105,-0.00693907447097197,-0.00428382091935049,-0.302117170523858,0.0289309662679347,0.00765791958983894,-0.0069390744709766,0.405310569716083,0.00120911385704081,-0.0123823330781182,0.00605683954544139,0.00674736041273122,-0.00428382091929389,0.00120911385704043,0.437439569546997,0.0118008940593437,-0.00521335883427413,0.0218131182890813,-0.302117170523738,-0.0123823330781117,0.0118008940593391,0.230033539266892,-0.042880300552812,-0.0674919690069137,0.0289309662679184,0.00605683954543349,-0.00521335883427656,-0.0428803005528812,0.164378152146789
89,0.213404456876755,0.0204573726906988,0.00860676044685875,0.0150152569336927,0.029855937494265,0.0560696825884657,0.0204573726906966,-0.0427975073650581,0.00868360892162923,-0.0111719823932095,0.069042329681178,0.131961371166214,0.0086067604468549,0.00868360892162902,0.420391804222755,-0.00323242454298016,0.00987132048131276,0.0124797502367508,0.0150152569337122,-0.0111719823932749,-0.00323242454297933,0.462255641031633,0.0227367778304809,0.00788258080897684,0.0298559374942524,0.069042329681223,0.0098713204813918,0.0227367778304763,-0.0961159493671753,-0.0619119657399434,0.0560696825884801,0.131961371166317,0.0124797502367423,0.00788258080896653,-0.061911965739974,0.0745158267033591
90,-0.318198389523937,-0.00427561870415669,4.87528603368739E-05,0.00552750295799986,-0.128023342470856,-0.0203621821446001,-0.00427561870414749,0.0816553769279155,-0.019932712291405,0.0326709794498575,-0.284174445356646,-0.0472914986859566,4.87528603342038E-05,-0.0199327122914075,0.418325776597606,0.0276871222110601,-0.00512162644033979,0.00538142896197566,0.00552750295798996,0.0326709794498028,0.0276871222110598,0.44743479950808,0.011363510924228,0.00797358061540458,-0.128023342470802,-0.284174445356441,-0.00512162644033301,0.011363510924225,0.235021906421722,0.234715649657896,-0.0203621821445862,-0.0472914986859042,0.00538142896198318,0.00797358061540692,0.234715649657841,-0.207468147348471
91,-0.0565427293924858,-0.0156349116493107,0.00837409861405854,0.0136788696234854,-0.0231394189468116,-0.0611539675876855,-0.0156349116493114,0.131582142364906,-0.0173567728734133,0.0258694741054619,-0.0853227490104624,0.0166916154962443,0.00837409861404985,-0.0173567728734193,0.433257610926149,0.0289521681519314,-0.0170616010853076,-0.00910877629616368,0.0136788696234846,0.0258694741054809,0.0289521681519316,0.476753601985296,0.0190009561066399,0.0262779482332601,-0.0231394189468092,-0.0853227490104933,-0.0170616010853057,0.0190009561066363,0.0225365654250579,0.301192960709394,-0.0611539675876828,0.0166916154962513,-0.0091087762961575,0.0262779482332553,0.301192960709415,-0.0283102365110092
92,0.193588595658976,-0.0160028130953784,0.0124298914360141,0.0163801420640029,0.0105681021705198,-0.0361827768330715,-0.0160028130953822,0.31734916898734,-0.0103120848990595,0.0154458744622544,-0.0304575815316908,0.0334127217549061,0.0124298914360089,-0.0103120848990636,0.445367054738527,0.0314335748125056,-0.022893558056305,-0.000971242237677483,0.0163801420640073,0.0154458744622789,0.0314335748125062,0.499275862986722,0.0251696418949695,0.0246319871029811,0.0105681021705315,-0.0304575815316952,-0.022893558056308,0.025169641894966,-0.0464174948685446,0.212342032816266,-0.0361827768330685,0.0334127217549518,-0.000971242237666094,0.0246319871028865,0.212342032816276,0.0148066123918647
93,0.409839883138302,-0.0163528250687499,0.0146478622072176,0.0177883747373504,0.0246989041145546,-0.0233972417425008,-0.0163528250687553,0.482116394187284,-0.00322986733454631,0.00583562518099103,-0.0122386436530924,0.0449952797923013,0.0146478622072188,-0.00322986733454617,0.453062797759145,0.034573615661874,-0.0264298413787321,0.00667878229028804,0.0177883747373543,0.00583562518099554,0.0345736156618748,0.517194850769821,0.0327864853253858,-0.0875076015651689,0.0246989041145656,-0.0122386436530797,-0.0264298413787382,0.0327864853253827,-0.0617238679141348,0.152535232732211,-0.0233972417424967,0.0449952797924275,0.00667878229029946,-0.0875076015650674,0.152535232732211,0.0339969821786863
94,0.60636052281131,-0.0179155439243571,0.0153315783105044,0.0186686947836638,0.0341895933199373,-0.0152734966664309,-0.0179155439243625,0.64332605005068,0.00216172728200444,-0.00195885566500253,-0.00456884110765768,0.0819705217832877,0.0153315783105105,0.00216172728200713,0.458741930121388,0.0397550318619158,-0.0284819319802375,0.0155480785660425,0.018668694783664,-0.00195885566501473,0.0397550318619166,0.529121777859445,0.0436725171427244,-0.080405350357961,0.0341895933199442,-0.00456884110763479,-0.0284819319802448,0.0436725171427224,-0.041856207541266,0.113986051773638,-0.0152734966664264,0.0819705217838387,0.0155480785660519,-0.0804053503579339,0.113986051773629,0.0458977523425873
95,0.775266975725024,-0.0228711128760132,0.0150592122980615,0.0193357273929694,0.0422337311006916,-0.00855939736590126,-0.02287111287601,0.788537131994949,0.00610819295901466,-0.00567627375999432,-0.00192165191253882,-0.0578245931533017,0.0150592122980649,0.00610819295901685,0.488276592147065,0.0624556812957763,-0.0293233845178846,0.0283154292358837,0.019335727392965,-0.00567627376000467,0.0624556812957752,0.533872797606479,0.0596234169643821,-0.0772326981356733,0.0422337311006884,-0.00192165191251823,-0.0293233845178908,0.0596234169643819,0.0350519139242242,0.089666388384135,-0.00855939736589762,-0.0578245931530382,0.0283154292358876,-0.0772326981356684,0.0896663883841125,0.0619962087334014
96,0.894272326996643,0.0714794027792355,0.0158955115002828,0.0199939068575479,0.030810604881956,-0.000897947910243746,0.0714794027788826,0.894944780679942,0.0222652001162469,-0.00434447050796302,0.00308863216508166,-0.00162446244599954,0.0158955115002692,0.0222652001161938,0.481888758830951,-0.0374407841889586,-0.0290683086504583,0.0462910631336201,0.0199939068575398,-0.0043444705079591,-0.0374407841889798,0.532163771741257,0.0701763014912399,-0.0840335387456586,0.0308106048819583,0.00308863216504199,-0.0290683086504613,0.0701763014912393,0.211634943996123,0.080022072093592,-0.000897947910238229,-0.00162446244605293,0.0462910631336358,-0.0840335387456679,0.0800220720935517,0.124557222539048
97,0.933536809406825,0.00480505433568753,0.036901574726758,0.0207604981734638,-0.00245626372548189,0.00987711149845752,0.00480505433569068,0.933242594102561,0.0044923599723563,0.000827693671469827,0.0338731201030335,0.00737094922610919,0.0369015747266182,0.00449235997237018,0.427510574841991,-0.0139269025927833,-0.0278012639437653,0.0351739711264421,0.0207604981734558,0.000827693671485347,-0.0139269025927843,0.483115104363878,0.0279565019191852,-0.0769571405458116,-0.0024562637254599,0.0338731201031096,-0.0278012639437638,0.0279565019191739,0.338662594213033,0.0941415180100421,0.00987711149847159,0.00737094922607485,0.0351739711264844,-0.0769571405458244,0.0941415180099986,0.382744345469791
98,0.869309442698644,-0.00316001182698617,-0.010059706812496,0.0198452550756178,0.00528568408091549,0.0223277191094508,-0.00316001182699027,0.878628908306564,0.00500910217874212,0.00774474943409109,0.0302559106429839,0.010565710684103,-0.01005970681248,0.00500910217874746,0.383636371184283,-0.0269443718491119,-0.0257154245942902,0.029053295251924,0.019845255075623,0.00774474943410947,-0.0269443718491127,0.421595732515377,-0.0188713571830727,0.0125355507477726,0.00528568408092359,0.0302559106429714,-0.0257154245942849,-0.0188713571830819,0.255005134786016,0.142846701362802,0.0223277191094701,0.0105657106840837,0.0290532952519108,0.0125355507477736,0.1428467013628,0.379954992507339
99,0.701471912373067,-0.00584843270031504,-0.00460305893207774,0.0027020803788163,0.0123973835202761,0.0285242648616279,-0.00584843270032165,0.727239848589566,0.00507978354238168,0.0147995012948874,0.0266687136874451,0.0119498969140708,-0.00460305893206938,0.00507978354238488,0.35128129158623,-0.0548089294161641,-0.0235076327838621,0.0442764742488519,0.00270208037876579,0.0147995012949028,-0.0548089294161651,0.395246773278652,-0.0357890368977084,0.0100973452827641,0.0123973835202836,0.0266687136874293,-0.0235076327838579,-0.0357890368977126,0.154342474348735,0.167476963956859,0.0285242648616336,0.0119498969140624,0.0442764742488334,0.0100973452827539,0.167476963956841,0.232889700632921
100,0.460351006937025,-0.00726333497319357,-0.00415057287172006,0.0051762116852893,0.0166750554592166,0.026965280386352,-0.00726333497320138,0.504497098434375,0.00492368440799539,0.0211899888908155,0.025103133160941,0.0125693420289566,-0.00415057287171858,0.00492368440799739,0.328757993852503,-0.0943670227741916,-0.0241109886385512,0.0511760512616328,0.00517621168529045,0.0211899888908263,-0.0943670227741918,0.369514125520916,-0.0439432362303809,0.00104641647049207,0.0166750554592244,0.0251031331609302,-0.024110988638555,-0.0439432362303838,0.0921636693278536,0.110931126397222,0.0269652803863491,0.012569342028956,0.0511760512616274,0.00104641647048172,0.110931126397218,0.167436323764361
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
