"Freq [GHz]","re(S(1,1)) []","re(S(1,2)) []","re(S(1,3)) []","re(S(1,4)) []","re(S(1,5)) []","re(S(1,6)) []","re(S(2,1)) []","re(S(2,2)) []","re(S(2,3)) []","re(S(2,4)) []","re(S(2,5)) []","re(S(2,6)) []","re(S(3,1)) []","re(S(3,2)) []","re(S(3,3)) []","re(S(3,4)) []","re(S(3,5)) []","re(S(3,6)) []","re(S(4,1)) []","re(S(4,2)) []","re(S(4,3)) []","re(S(4,4)) []","re(S(4,5)) []","re(S(4,6)) []","re(S(5,1)) []","re(S(5,2)) []","re(S(5,3)) []","re(S(5,4)) []","re(S(5,5)) []","re(S(5,6)) []","re(S(6,1)) []","re(S(6,2)) []","re(S(6,3)) []","re(S(6,4)) []","re(S(6,5)) []","re(S(6,6)) []"
62,0.573905713971031,-0.081726594114642,-0.00268058311561378,-0.00214682468519187,0.0399948805526966,-0.0235244923525468,-0.0817265941146553,0.596232761524099,0.00456164292691994,0.00149118146152404,-0.0177264374834695,0.0451746368397437,-0.00268058311563403,0.0045616429269157,-0.959331362386533,0.0168854314293342,-0.00588941006407086,-0.00186605715321516,-0.0021468246851801,0.00149118146152983,0.0168854314293328,-0.955436797544403,-0.00353417594006328,-0.00159158519228137,0.0399948805526785,-0.017726437483501,-0.00588941006407213,-0.00353417594006289,0.721465993455269,-0.00122879817887723,-0.0235244923525791,0.0451746368397521,-0.00186605715321005,-0.00159158519228377,-0.00122879817888169,0.725670882687317
63,0.705439124074728,-0.00989259822013835,-0.00124600767487612,-0.000483328996055666,0.0572733648955332,-0.0178740633328613,-0.00989259822014513,0.72261483657468,-0.0032952942648417,0.00178936964265195,-0.0233404494037875,0.0665421629315142,-0.00124600767488519,-0.00329529426483287,-0.954699112569996,0.0191719871216665,0.0060040867442513,-0.00183831103810583,-0.000483328996044998,0.00178936964265332,0.0191719871216658,-0.951567117131355,-0.00599103789401059,-0.00168850144509662,0.057273364895515,-0.0233404494037991,0.00600408674426555,-0.00599103789400986,0.792449984830728,0.0323694115730052,-0.0178740633328901,0.0665421629315346,-0.00183831103810034,-0.00168850144509952,0.0323694115729969,0.831283337300824
64,0.840100031108192,-0.00540857331817377,-0.00020403516296674,0.00180266060641766,0.060054533802538,0.0231566103438326,-0.00540857331818009,0.852242444342568,-0.00203827103308471,0.00189758731112799,0.0075778607518999,0.064233991208054,-0.000204035162982976,-0.00203827103308458,-0.940087467106658,0.0113637164164138,0.00668635804255812,-0.00181658420261752,0.00180266060641241,0.00189758731112927,0.0113637164164143,-0.943706808235202,-0.00928014197355608,-0.00221265603235745,0.0600545338027818,0.00757786075190967,0.00668635804254538,-0.00928014197353491,0.813674992656286,0.013431725608416,0.0231566103438141,0.0642339912081161,-0.00181658420261311,-0.00221265603236239,0.0134317256084049,0.841375033711712
65,0.923177020534479,0.000191002300318599,-0.000898261719139389,-0.000327308310328874,-0.0516672147549113,0.0796728368671639,0.000191002300314672,0.926352498925322,0.00087344244046578,0.00202209534771909,0.0969597260432666,-0.117991799388259,-0.0008982617191401,0.00087344244046443,-0.950667468618422,0.00708770813300657,0.0026634079085012,0.000323180672630718,-0.00032730831032526,0.0020220953477206,0.00708770813300702,-0.941697387922185,0.00730424229936082,-0.00122777226659265,-0.0516672147548379,0.0969597260432604,0.00266340790849701,0.00730424229935862,0.133357864674276,-0.0279659474611476,0.0796728368671537,-0.117991799388232,0.000323180672622395,-0.00122777226660204,-0.0279659474611493,0.135862515373161
66,0.863658206431564,0.0389268242130588,-0.00379826050967433,-0.00163585463515042,0.0238963645392203,0.0937363849167327,0.0389268242130753,0.870803125258821,0.00208533890544318,0.00212916333581608,0.110265966989132,-0.0569584279240563,-0.0037982605096926,0.00208533890544186,-0.955614329569279,0.00577519046722985,0.00135018626878773,0.00558001213696834,-0.00163585463514489,0.0021291633358173,0.00577519046723016,-0.953766668200834,0.00133425894817897,0.00809466539811288,0.0238963645391835,0.110265966989133,0.00135018626878648,0.00133425894818082,0.188405260199313,-0.302428661833031,0.0937363849167268,-0.0569584279240424,0.0055800121369989,0.0080946653981176,-0.30242866183285,0.191766877885369
67,0.56703591136685,0.167263430597739,-0.00214306809446398,-0.0022170917715607,0.0109950157161187,0.0525565822673218,0.167263430597754,0.589853771549919,0.00270351528866256,0.00156432736369708,0.0328527423433925,-0.0238362267413057,-0.00214306809446587,0.00270351528866119,-0.955467991354369,0.00561227357472478,0.000875224817287282,-0.000465160644869142,-0.00221709177155615,0.00156432736369676,0.00561227357472501,-0.95458515383984,-0.000832731934660125,0.000824436015597332,0.0109950157162856,0.0328527423434004,0.000875224817287094,-0.000832731934658448,0.332486593846805,0.12831210458841,0.0525565822673155,-0.0238362267413011,-0.000465160644870112,0.000824436015600522,0.128312104588353,0.305249697790085
68,0.271137115359523,0.153898634826987,-0.000585946127177143,-0.00247998060496236,-0.0698094066296856,0.0059717077667553,0.153898634826998,0.185153363149256,0.00304028154643028,-0.00649385515557791,-0.00105078363715489,-0.00138046884109616,-0.000585946127175513,0.00304028154642879,-0.954799727375043,0.00577698479270133,0.000824475540899994,-0.00180601138180706,-0.00247998060495914,-0.00649385515554085,0.00577698479270149,-0.954156032564231,-0.00218848583009992,-0.00157911504323742,-0.069809406629939,-0.00105078363720517,0.000824475540900058,-0.00218848583009855,0.441132048784686,0.0791697147036384,0.00597170776674238,-0.00138046884109787,-0.0018060113818091,-0.0015791150432366,0.0791697147036507,0.365532435425646
69,0.155443931466255,0.0814676556776189,0.00117655558319371,-0.0025872748916946,-0.201566741542345,-0.032480143980826,0.081467655677646,0.272133572347694,0.0031453585393705,-0.0115805028745141,-0.0151354527044897,0.0173827055234905,0.00117655558319738,0.00314535853936888,-0.953791736878478,0.00575463606116007,0.0010756119010471,-0.00226888949203713,-0.00258727489169273,-0.0115805028745357,0.00575463606116021,-0.953084446450938,-0.00330880584016138,-0.00284280936577023,-0.201566741542326,-0.0151354527046312,0.00107561190104698,-0.00330880584016027,0.531565895095889,0.051794960634022,-0.0324801439808475,0.0173827055234027,-0.0022688894920386,-0.00284280936577067,0.051794960634039,0.351204752344088
70,0.0233637808027493,0.0431287994949932,0.00345974752886582,-0.0026038475876665,-0.197465434246427,-0.069644243763442,0.0431287994950117,0.291530905666675,0.00289114793713249,-0.00553337510224068,-0.0246581368895139,-0.466651544280517,0.0034597475288712,0.00289114793713095,-0.952137740830013,0.00508393255775413,0.00159526330636558,-0.00224664772635965,-0.00260384758766591,-0.00553337510225523,0.00508393255775423,-0.951098837018638,-0.00441079302519699,-0.00381505655310537,-0.197465434246377,-0.0246581368899537,0.00159526330636499,-0.00441079302519604,0.521467265861468,0.0308687313220109,-0.0696442437634721,-0.46665154428481,-0.00224664772636021,-0.00381505655310662,0.0308687313220333,0.140762032821929
71,-0.175609008389584,0.0215450624874746,0.00660377578754741,-0.00255486899245919,-0.145190201489287,-0.114614230518492,0.0215450624874801,-0.0201056850900481,0.0017969970484999,-0.00294175418726631,-0.439080011073393,-0.254486817990647,0.00660377578755232,0.0017969970484989,-0.949077547703466,0.00327329911346342,0.00238801750443482,-0.00123992148133079,-0.00255486899245992,-0.00294175418726962,0.00327329911346357,-0.947549231667318,-0.00567521244215621,-0.00471797231215111,-0.145190201489288,-0.439080011071975,0.00238801750443356,-0.00567521244215518,-0.294377249425392,0.010014258952409,-0.114614230518528,-0.254486817990396,-0.00123992148132953,-0.00471797231215294,0.0100142589524338,-0.254737948778047
72,-0.396519350211238,0.0075516503485114,0.0111330280835303,-0.0024433181110966,-0.110468736710813,-0.0306652079093431,0.00755165034850227,-0.367320966019551,-0.00173350799655295,-0.00149063578228973,-0.0943057405123128,-0.119490344780057,0.0111330280835272,-0.00173350799655111,-0.943166742453664,-0.00018083111605007,0.00348012209061682,0.00400142944736996,-0.0024433181110987,-0.0014906357822877,-0.000180831116049822,-0.941407606398367,-0.00745393508008262,-0.00565874866753138,-0.11046873671081,-0.0943057405122985,0.00348012209061479,-0.00745393508008071,-0.407697439317969,-0.0146439517930711,-0.0306652079093724,-0.119490344780085,0.00400142944737104,-0.00565874866753366,-0.0146439517930513,-0.261168070946912
73,-0.585519209780021,-0.00202829012232411,0.0182362323390385,-0.00224757841402657,-0.0913441873208605,0.0648107840424433,-0.00202829012235183,-0.625867868073483,-0.0123646277975634,-0.000411130889947953,-0.0681018575489157,-0.0870107825953844,0.0182362323390072,-0.0123646277975573,-0.93273489407666,-0.00565519970113693,0.00491243173355595,0.0326022279452162,-0.00224757841403018,-0.000411130889943469,-0.00565519970113636,-0.931553466759084,-0.0110213330144136,-0.00673999430025151,-0.0913441873208562,-0.068101857548874,0.00491243173355309,-0.0110213330144067,-0.0808655712343766,-0.0470096161342791,0.0648107840423622,-0.087010782595429,0.0326022279451258,-0.00673999430025419,-0.0470096161342811,-0.0923493271578544
74,-0.6899548739773,-0.00597940019110506,0.0318232907552126,-0.0018850631216741,-0.0823349996708996,0.00727303434878603,-0.00597940019115926,-0.747834449194632,-0.0262652533932129,0.000529917073234503,-0.065431506979331,-0.076078630350481,0.0318232907551102,-0.0262652533932258,-0.919149011889499,-0.0131227433352381,0.00673285346606469,0.0156176648018561,-0.00188506312167939,0.0005299170732398,-0.0131227433352372,-0.91812503642157,-0.0249445182777909,-0.00812677428389217,-0.0823349996709023,-0.0654315069793011,0.00673285346606094,-0.0249445182777436,0.0845573693477176,-0.081737805484093,0.00727303434872924,-0.0760786303505267,0.0156176648019213,-0.00812677428389538,-0.0817378054841768,0.0344221246262354
75,-0.642267071796128,0.0143012073478478,0.0358317285573194,-0.000987153947405827,-0.0812130797216277,-0.0380522485597941,0.0143012073477715,-0.683095729076833,-0.0173411374455846,0.00139966145853862,-0.0682572759020866,-0.0762166344300573,0.0358317285579766,-0.0173411374455949,-0.909334401277377,-0.021825371603619,0.00897768794009934,0.00166337529229345,-0.000987153947412727,0.00139966145854361,-0.0218253716036178,-0.904665439970319,-0.0467596778273126,-0.0101706264061034,-0.0812130797216304,-0.0682572759020733,0.00897768794009464,-0.0467596778273958,0.174678859592644,-0.026951284074038,-0.0380522485598394,-0.0762166344301038,0.00166337529232131,-0.0101706264061075,-0.0269512840740936,0.117223062642506
76,-0.34841331199113,0.160820287056122,-0.0105759223539157,0.00416129553923024,-0.0889737477533994,-0.0898834437004688,0.160820287056212,-0.353312854013474,-0.00665790489001603,0.00219725702563791,-0.0748917555953518,-0.0903683379482827,-0.0105759223539158,-0.00665790489001779,-0.907162131267851,-0.0301443508085165,0.0116187173166762,-0.00221838903408701,0.00416129553923597,0.00219725702564184,-0.0301443508085157,-0.896779934222842,-0.0151061003720249,-0.0137531609893965,-0.0889737477534087,-0.0748917555953576,0.0116187173166703,-0.0151061003720329,0.227093446240414,0.0831527378171716,-0.0898834437004873,-0.0903683379483278,-0.00221838903407456,-0.0137531609894019,0.0831527378171941,0.172889499060645
77,0.228387614092153,0.122476165342743,-0.00216651445704593,0.000600300252465494,-0.111930093572993,-0.149426529752395,0.122476165342733,0.259186637471023,-2.43881457384228E-05,0.0028867688701245,-0.0871027298206246,-0.148411151614547,-0.00216651445703872,-2.43881457402356E-05,-0.909417286792292,-0.0358794676449694,0.0144200094654952,-0.00401475095994904,0.000600300252485564,0.00288676887012696,-0.0358794676449697,-0.896349770954484,-0.011643783621213,-0.0196151620639402,-0.111930093573022,-0.0871027298206527,0.0144200094654874,-0.0116437836212123,0.255088217492691,0.0826222596725628,-0.149426529752383,-0.148411151614491,-0.00401475095994307,-0.0196151620639298,0.0826222596725404,0.211611910449947
78,0.806129854663754,0.0509517335121996,0.00291782120390469,-0.00263130341258415,-0.16818022906318,-0.0792074206766952,0.0509517335122218,0.843752585924362,0.00623262897335684,0.00341213804968679,-0.112151392208465,-0.290716983846573,0.00291782120391249,0.00623262897334974,-0.912695663603373,-0.0367752186575749,0.0165903924950004,-0.00518998803931774,-0.00263130341257726,0.00341213804968768,-0.0367752186575766,-0.900746648963832,-0.0118275618200093,0.0178925058738456,-0.168180229063223,-0.112151392208506,0.0165903924949894,-0.0118275618200079,0.263024499390714,0.0599995139539755,-0.0792074206768149,-0.290716983846169,-0.00518998803931523,0.0178925058738019,0.0599995139539591,0.238623620358969
79,0.939198803010522,0.0227448092107896,0.00575025099655435,-0.00261886775684665,-0.220061845030354,0.00755784228981289,0.0227448092108162,0.95247481059648,0.0188980315082384,0.00370702302817293,-0.176340246144793,0.00843998941720078,0.00575025099655818,0.0188980315082169,-0.915712101988525,-0.030980698038147,0.016150238178634,-0.00614584489988221,-0.00261886775684535,0.0037070230281725,-0.0309806980381494,-0.907027617249259,-0.0129914147200305,0.0127978570197144,-0.220061845030236,-0.176340246144536,0.0161502381786179,-0.0129914147200295,0.252093798762729,0.0375839058877414,0.00755784228979961,0.00843998941684504,-0.00614584489988194,0.012797857019689,0.0375839058877399,0.256308757703321
80,0.68177697990076,0.00812950444458157,0.00740767695994367,-0.00247983417965599,-0.0788435030888368,0.0195690527647362,0.0081295044446048,0.673194341747386,0.0359424168622787,0.00370362994884542,-0.0878115200787661,0.00989981944181101,0.00740767695994444,0.0359424168623793,-0.918302372581488,-0.0180731721619301,0.00970663124945636,-0.00703330165798721,-0.00247983417965717,0.00370362994884421,-0.0180731721619315,-0.913937740728208,-0.014781178107941,0.00712183902108213,-0.0788435030887836,-0.08781152007879,0.00970663124943799,-0.0147811781079405,0.22360372100531,0.0162559258944401,0.0195690527647541,0.00989981944174688,-0.00703330165798858,0.00712183902107388,0.016255925894451,0.265277385955145
81,0.328207612214667,-0.00135501401326066,0.00841219136747292,-0.00235920655489402,-0.0231354336350881,0.014762982925146,-0.00135501401324193,0.313045427908714,-0.00298018297792088,0.0033422296135877,-0.0146741405981646,0.00381772676015205,0.00841219136747207,-0.00298018297792666,-0.920720822416876,-0.00247374753169392,-0.00472078596001991,-0.0079206574403505,-0.00235920655489648,0.00334222961358646,-0.00247374753169405,-0.921984466852313,-0.0173372281880694,0.00472746479551699,-0.0231354336351032,-0.0146741405982175,-0.00472078596002694,-0.0173372281880693,0.181633890196017,-0.00553338164179919,0.0147629829251601,0.00381772676014,-0.0079206574403531,0.00472746479551386,-0.00553338164177902,0.264894049911217
82,0.01752275095703,-0.00863629612447781,0.00903920307021303,-0.00229152813690461,-0.0151424838823013,0.00703832767297812,-0.00863629612446386,0.00525439475149622,-0.0030847452885489,0.00258312992717107,-0.0304868374821933,-0.00118454494393894,0.00903920307021153,-0.00308474528854813,-0.923431377471503,0.00519661956057206,-0.0225137556727889,-0.00882480942166411,-0.00229152813690754,0.00258312992717064,0.005196619560571,-0.935164986167141,-0.0212676876367747,0.00363048886314762,-0.0151424838823057,-0.030486837482154,-0.0225137556727701,-0.0212676876367753,0.134539020775487,-0.0296619810701384,0.00703832767298364,-0.00118454494393237,-0.00882480942166759,0.00363048886314678,-0.0296619810701264,0.253731472208697
83,-0.227397700766634,-0.0151127966903246,0.00943751216780899,-0.0023104157741529,-0.0175389044746586,-0.00154430869465054,-0.0151127966903155,-0.23310375048208,-0.00132602035408496,0.00142585866029823,-0.0466851607484695,-0.00641756738691985,0.00943751216780725,-0.00132602035408233,-0.925127081622125,0.000875517527907034,-0.0349113309509896,-0.00964878281125575,-0.00231041577415553,0.00142585866029926,0.00087551752790499,-0.98072824342083,-0.0286316395636169,0.00315171078007479,-0.017538904474651,-0.0466851607484241,-0.0349113309509455,-0.0286316395636185,0.094020392093708,-0.055656848509112,-0.00154430869465356,-0.00641756738690249,-0.00964878281125952,0.00315171078007518,-0.0556568485091798,0.230538469097557
84,-0.41854033774833,-0.021838447058049,0.00967872245907953,-0.00245644674279243,-0.0235959888760785,-0.0114179991739945,-0.0218384470580454,-0.416231723111288,0.000475383325841851,-4.83939310962345E-05,-0.0640594552645662,-0.0141260953788525,0.00967872245907768,0.000475383325844664,-0.832386532353757,-0.00766307256899269,-0.0355426690055004,-0.00978464271630882,-0.00245644674279379,-4.83939310935342E-05,-0.00766307256899417,-0.85510655315641,-0.0516216698957415,0.00298254390111057,-0.0235959888760661,-0.0640594552645298,-0.0355426690054497,-0.0516216698957463,0.0720253268823059,-0.0128581985177574,-0.0114179991740061,-0.0141260953788296,-0.00978464271631144,0.0029825439011117,-0.0128581985185656,0.196676839903944
85,-0.575247614904607,-0.0302995532665197,0.00977454302674434,-0.00275614079556594,-0.0314661314699241,-0.0241104355947087,-0.0302995532665235,-0.562335941091386,0.00243648570007603,-0.00154913528802538,-0.0872577020574062,-0.0286201298509839,0.00977454302674235,0.0024364857000784,-0.879135930115768,-0.0140868468320822,-0.0242117516399688,-0.00595257390951575,-0.00275614079556507,-0.00154913528802204,-0.0140868468320828,-0.888266353087679,0.137125043888485,0.00290226628398398,-0.0314661314699149,-0.0872577020573852,-0.0242117516399438,0.137125043888522,0.0779540409375889,0.435823039082795,-0.0241104355947293,-0.0286201298509621,-0.00595257390951457,0.00290226628398562,0.43582303908361,0.161216649625207
86,-0.719253679987594,-0.0444323817710807,0.00966699253312941,-0.00314422678334361,-0.0318673422924441,-0.0413004267276105,-0.0444323817710978,-0.69403979741099,0.0048364467840228,-0.00207228797872364,-0.125796982387569,-0.0586358308481862,0.00966699253312722,0.00483644678402442,-0.892938708047341,-0.0170804897622247,-0.0102543139269341,0.00805867169416682,-0.00314422678333976,-0.00207228797872675,-0.0170804897622247,-0.894460462850422,0.0120078750021204,0.00260435722351177,-0.0318673422924575,-0.125796982387567,-0.0102543139269358,0.0120078750021224,0.116524901290798,0.139205360836086,-0.0413004267276382,-0.0586358308481794,0.00805867169416671,0.002604357223514,0.139205360836079,0.14886029847982
87,-0.844614352673203,-0.0865881866792137,0.00916263210404375,-0.00327481793218958,0.00987530198046175,-0.0446211700525749,-0.0865881866792731,-0.892436971468353,0.00805024109883224,0.00203876105470268,-0.199255953315474,-0.109977301571586,0.0091626321040414,0.00805024109883307,-0.89480779556307,-0.0171826849371906,-8.35331923834884E-05,0.00747839783496735,-0.00327481793218371,0.00203876105463804,-0.0171826849371905,-0.89385262218127,-0.00188120702840397,0.00121702208109644,0.00987530198048316,-0.199255953315453,-8.35331923917349E-05,-0.00188120702840356,0.164326669077221,0.0275226866739111,-0.0446211700525941,-0.109977301571583,0.00747839783496659,0.00121702208110014,0.0275226866738778,0.19909112816432
88,-0.860228452124134,-0.0806706296654378,0.00762368718017667,-0.00220684537737306,0.0113025405041731,0.0529776528474797,-0.0806706296653747,-0.672395329435694,0.0122373657656774,-0.0043125860217326,0.124538376507342,-0.133922506633664,0.00762368718017401,0.0122373657656787,-0.891987417095344,-0.015543934699239,0.00989882438701608,-0.000888418956343983,-0.00220684537736982,-0.00431258602172409,-0.0155439346992388,-0.887675412287854,-0.00820768579180933,-0.00615575528837752,0.011302540504174,0.124538376507322,0.00989882438701268,-0.00820768579181039,-0.0166094005879056,-0.0661860639290176,0.0529776528474684,-0.133922506633652,-0.000888418956345285,-0.00615575528837256,-0.0661860639290406,0.112346714552391
89,-0.553829411462626,-0.0511401918662759,0.00204726003946167,0.00376141203219535,-0.0529906867687981,0.0752919943374788,-0.0511401918662629,-0.712369142289868,0.00375457531369151,-0.00765174875487544,0.0601783500187637,-0.0145930646142533,0.00204726003945852,0.00375457531370415,-0.865337383684442,-0.0382093804025616,0.0525834861357899,-0.0106447989115306,0.00376141203219393,-0.00765174875490191,-0.0382093804025618,-0.861148643247421,-0.0109676860684367,0.0194911078448026,-0.0529906867687987,0.0601783500188313,0.052583486135785,-0.0109676860684471,-0.282310506898138,-0.240658118039945,0.0752919943374629,-0.014593064614356,-0.0106447989115273,0.0194911078447992,-0.240658118039937,-0.174336312444165
90,-0.533996612337138,0.043257041073211,0.00806026383386891,0.000477469638417356,-0.00591018928461674,-0.177073692437905,0.0432570410732247,-0.774369217230421,-0.000994311766597861,0.00364343439921721,-0.177302168390502,-0.0799362721605274,0.00806026383386847,-0.000994311766601275,-0.869859040071171,-0.017873883384012,0.00198728817661841,-0.0352873336441281,0.000477469638439715,0.00364343439916807,-0.0178738833840121,-0.864011626896304,-0.01853119168597,0.019728482251627,-0.00591018928466801,-0.177302168390276,0.00198728817661259,-0.0185311916859639,-0.212585306167527,-0.355867439241528,-0.177073692437838,-0.0799362721604859,-0.0352873336441337,0.019728482251621,-0.355867439241535,-0.362418168081
91,-0.825026155552784,0.0158914215293254,0.00930561243613042,0.00392962722999925,0.067134318278337,-0.0114338851732292,0.0158914215293407,-0.712927200500844,0.0136313119600745,-0.0238938714856554,0.0927171249673263,-0.0824934074613088,0.00930561243613906,0.0136313119600765,-0.859521939249844,-0.00745684726600048,0.00540908647906544,-0.0193406009971835,0.00392962722999716,-0.0238938714856675,-0.0074568472660002,-0.854433189093234,-0.0218706812173601,0.033638922125656,0.0671343182783425,0.0927171249673567,0.00540908647906024,-0.0218706812173561,-0.28578556600174,-0.0926532572626123,-0.0114338851732286,-0.082493407461332,-0.0193406009971822,0.0336389221256644,-0.0926532572625939,-0.321715140425511
92,-0.834556387684784,0.00435475470019658,0.00602053592358998,0.00674693592980898,0.0522342435317359,0.00934640433905576,0.00435475470020859,-0.709629965073863,0.0192099013748009,-0.0292684230551947,0.0694547869623696,-0.0738772514672252,0.0060205359236052,0.0192099013748071,-0.842877903948966,0.000525582257971343,0.00831065901331536,-0.0145741202048459,0.00674693592980368,-0.0292684230552376,0.000525582257972213,-0.832386821440419,-0.0255766821022003,0.117687180024563,0.0522342435317404,0.0694547869624302,0.00831065901331168,-0.0255766821021963,-0.213300944538197,-0.00555079611704739,0.0093464043390584,-0.0738772514672924,-0.0145741202048523,0.117687180024478,-0.00555079611700932,-0.217478871901492
93,-0.767836815060196,-0.00284877204175059,0.00178871331962427,0.00840508309004978,0.040591458972958,0.0145935382903211,-0.00284877204174168,-0.649734609933293,0.0197443765437794,-0.0282804897819371,0.0538670755175886,-0.0767627230927038,0.00178871331964124,0.0197443765437861,-0.823398842633815,0.00848827567062595,0.0106405168849736,-0.0150004897437407,0.00840508309004494,-0.0282804897819872,0.00848827567062778,-0.803309489070308,-0.0289597473267017,0.0809511110796217,0.0405914589729588,0.0538670755176477,0.0106405168849719,-0.0289597473266971,-0.131656258487658,0.020582604943441,0.0145935382903235,-0.0767627230928151,-0.0150004897437509,0.0809511110796205,0.0205826049434692,-0.130847512608555
94,-0.643265154957917,-0.0093628584290841,-0.00274142705049851,0.00924916457691452,0.03024023437623,0.017225781012213,-0.00936285842907868,-0.541579235805171,0.0170833383107907,-0.0221385497865519,0.0446680805007246,-0.123571704806512,-0.00274142705048623,0.0170833383107947,-0.807847608963941,0.0156157957688497,0.0123593589041969,-0.0170501278782458,0.00924916457691097,-0.022138549786586,0.0156157957688532,-0.768791804628756,-0.0303673103034784,0.0376853570286718,0.0302402343762288,0.0446680805007733,0.012359358904197,-0.0303673103034725,-0.0424305449459695,0.0351537992367808,0.0172257810122153,-0.123571704806808,-0.0170501278782565,0.0376853570286998,0.0351537992367932,-0.0483482534825557
95,-0.457681066109433,-0.0209707816762723,-0.00681580787404378,0.00971060534386583,0.0151473336510616,0.019770609785542,-0.0209707816762733,-0.378635609304189,0.0123487528258491,-0.012402427718054,0.0414199062842124,0.118550507555108,-0.00681580787404053,0.0123487528258503,-0.786619431098233,0.0131242627792504,0.0132151775584959,-0.0216282604761878,0.00971060534386358,-0.0124024277180651,0.0131242627792567,-0.732939431978652,-0.0237290045172541,0.0223241874814327,0.0151473336510622,0.0414199062842397,0.0132151775584969,-0.0237290045172453,0.0519542732831366,0.0500514776369144,0.0197706097855462,0.118550507554932,-0.0216282604761904,0.0223241874814525,0.0500514776369145,0.0448133215955202
96,-0.210747518960074,-0.0602186422456052,-0.0100981669050841,0.0103036002485774,-0.0146586515123869,0.0225848559875794,-0.0602186422455574,-0.158468185879019,-0.00114499726133561,-0.00207597945661973,0.0507422860221621,0.0130716129873342,-0.0100981669050911,-0.00114499726130921,-0.707339145011696,0.134442737035136,0.0127269955199582,-0.0375564587842047,0.0103036002485756,-0.00207597945661885,0.134442737035109,-0.708524232931578,0.00783957925101139,0.00388589181523426,-0.0146586515123543,0.0507422860222064,0.0127269955199582,0.00783957925102698,0.0785422350274547,0.0690694552080262,0.0225848559875881,0.0130716129873412,-0.037556458784173,0.00388589181524656,0.0690694552080273,0.170298957755214
97,0.0832246132346119,0.000968547866154234,-0.00956039821018916,0.0120058397519939,0.00310184522494713,0.0237332060993036,0.000968547866149331,0.108054876978878,0.0192068657153817,0.00620709885091524,0.0406580750026557,-0.00121815604709641,-0.0095603982103051,0.0192068657153962,-0.674500879173453,0.0934168622912621,0.0100587383426694,-0.0643874008358388,0.0120058397519913,0.00620709885091535,0.0934168622912577,-0.717342893369945,0.0438295235992108,-0.0528869749928141,0.00310184522494585,0.0406580750026677,0.0100587383426653,0.043829523599225,-0.0970341860869328,0.0892062274922876,0.0237332060993141,-0.00121815604709997,-0.0643874008358596,-0.0528869749928297,0.0892062274923119,0.203971229882634
98,0.388837283943623,-0.00433515790604259,-0.0029100135860793,0.0179831993352623,0.0195037058788928,0.0183013899349407,-0.00433515790604054,0.390192748459596,0.0131521132494377,0.0115066930816554,0.0219128077314612,-0.00596273936698871,-0.00291001358609348,0.0131521132494418,-0.670825137597624,0.103749644527836,0.00369481370385835,-0.0446210212423253,0.0179831993352691,0.0115066930816511,0.103749644527835,-0.662023138529169,0.0241002940003265,-0.040951271678041,0.0195037058788943,0.0219128077314716,0.00369481370384724,0.024100294000329,-0.245687384432545,0.0814019459467572,0.0183013899349394,-0.00596273936699835,-0.0446210212423075,-0.0409512716780335,0.0814019459467856,-0.0828544600268923
99,0.656452082380777,-0.00717338630468849,-0.00755038821937971,0.0179626993184875,0.0225463596199459,0.00641088517469328,-0.0071733863046861,0.642026482686902,0.0105967821555665,0.0141846296093485,0.0163368592123505,-0.00795261215834566,-0.00755038821938788,0.0105967821555683,-0.678652803640004,0.114678676623373,-0.00938883724515466,-0.0202384543841595,0.0179626993184914,0.0141846296093428,0.114678676623372,-0.635213590134868,-0.000141556927030555,0.00251001034085473,0.0225463596199502,0.0163368592123857,-0.00938883724517122,-0.000141556927033541,-0.270214856593575,0.00227946701166469,0.00641088517468489,-0.00795261215835837,-0.0202384543841336,0.00251001034085451,0.00227946701165616,-0.103804220176632
100,0.84348541519071,-0.00906544910019365,-0.00816943569839744,0.00478983775536049,0.0226558639766094,-0.00351873436681342,-0.0090654491001916,0.821683285842798,0.00897783713907307,0.015018383272299,0.0133514451649196,-0.00885195787558489,-0.00816943569840165,0.00897783713907389,-0.691377280675743,0.115072836549264,-0.0360798533848344,0.0101946986403385,0.00478983775535544,0.0150183832722962,0.115072836549262,-0.627660757812385,-0.0134297403294476,0.0145826390977006,0.0226558639766147,0.0133514451649636,-0.0360798533848268,-0.0134297403294547,-0.253658481189171,-0.0594278137856982,-0.00351873436681126,-0.00885195787559909,0.0101946986403352,0.0145826390976974,-0.0594278137856667,-0.068199829619335
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
